customer_id,call_duration,monthly_data_usage,contract_length,churn
C00804,"[8, 52, 7, 12, 58, 19, 26, 28, 15, 14, 48, 59, 14, 3, 50, 29, 54, 6, 49, 23, 28, 14, 14, 20, 13, 27, 35, 45, 56, 2]",36.13,26,0
C00805,"[41, 45, 40, 48, 24, 29, 3, 45, 4, 50, 2, 20, 54, 53, 15, 49, 32, 42, 1, 38, 35, 51, 7, 45, 13, 49, 1, 14, 29, 58]",4.33,28,1
C00806,"[3, 46, 24, 1, 48, 10, 13, 36, 9, 14, 36, 10, 40, 23, 35, 55, 7, 42, 35, 2, 15, 9, 47, 17, 39, 52, 18, 15, 18, 24]",11.6,28,0
C00807,"[23, 12, 23, 21, 26, 8, 30, 34, 2, 5, 31, 33, 54, 4, 6, 23, 45, 19, 43, 45, 8, 39, 13, 1, 6, 7, 48, 27, 15, 52]",33.85,21,0
C00808,"[34, 58, 57, 23, 48, 49, 24, 15, 35, 4, 44, 37, 17, 31, 38, 10, 54, 50, 27, 42, 6, 56, 6, 52, 15, 4, 57, 48, 54, 56]",44.79,10,0
C00809,"[40, 7, 51, 58, 49, 53, 45, 47, 26, 58, 31, 2, 28, 42, 13, 18, 30, 55, 11, 13, 51, 24, 57, 29, 56, 54, 5, 35, 19, 55]",2.13,27,1
C00810,"[13, 5, 44, 14, 38, 22, 9, 49, 40, 26, 45, 5, 29, 54, 22, 49, 3, 28, 38, 14, 47, 14, 43, 11, 9, 38, 47, 44, 6, 1]",40.72,15,0
C00811,"[25, 16, 52, 15, 34, 17, 3, 3, 37, 17, 55, 49, 52, 38, 1, 7, 26, 47, 39, 19, 52, 54, 30, 43, 55, 14, 13, 20, 26, 27]",28.31,17,0
C00812,"[25, 9, 41, 48, 12, 10, 6, 50, 34, 59, 52, 41, 19, 6, 2, 15, 17, 16, 28, 21, 8, 10, 10, 50, 10, 9, 28, 24, 19, 33]",27.53,35,0
C00813,"[4, 56, 3, 42, 12, 18, 23, 20, 6, 53, 34, 42, 2, 30, 9, 27, 42, 34, 40, 24, 49, 17, 29, 36, 50, 12, 31, 49, 9, 19]",47.91,5,0
C00814,"[46, 46, 17, 2, 40, 5, 59, 39, 54, 48, 16, 17, 54, 27, 7, 52, 8, 8, 23, 32, 43, 47, 18, 38, 54, 12, 15, 28, 55, 38]",37.51,16,0
C00815,"[50, 56, 31, 52, 9, 8, 46, 19, 51, 8, 34, 57, 4, 31, 38, 3, 35, 19, 43, 29, 10, 12, 46, 30, 30, 18, 24, 32, 9, 47]",42.58,23,0
C00816,"[24, 26, 3, 23, 11, 10, 50, 36, 13, 29, 38, 59, 53, 13, 57, 26, 20, 5, 20, 14, 45, 14, 8, 48, 13, 24, 15, 51, 1, 22]",18.02,9,0
C00817,"[34, 50, 51, 40, 3, 55, 26, 14, 58, 41, 8, 49, 55, 55, 56, 16, 42, 21, 10, 57, 25, 56, 38, 22, 49, 48, 47, 54, 46, 4]",27.94,33,0
C00818,"[4, 30, 2, 29, 43, 36, 21, 21, 48, 21, 4, 1, 26, 56, 51, 2, 9, 55, 57, 45, 18, 48, 48, 57, 42, 41, 11, 25, 26, 58]",30.96,35,0
C00819,"[36, 42, 35, 38, 3, 59, 41, 35, 50, 40, 22, 8, 15, 45, 7, 19, 40, 42, 17, 1, 45, 29, 58, 13, 56, 48, 29, 41, 42, 6]",16.42,24,0
C00820,"[5, 34, 11, 9, 38, 40, 41, 9, 8, 44, 58, 40, 3, 13, 19, 34, 32, 49, 16, 36, 18, 14, 30, 2, 13, 27, 59, 53, 52, 17]",28.73,24,0
C00821,"[31, 15, 57, 20, 5, 7, 18, 56, 11, 32, 50, 27, 26, 37, 45, 28, 50, 2, 20, 4, 13, 24, 48, 38, 58, 40, 48, 45, 55, 29]",12.21,24,0
C00822,"[58, 36, 2, 41, 18, 49, 8, 58, 15, 41, 17, 23, 2, 6, 29, 27, 37, 49, 34, 18, 42, 10, 38, 59, 44, 17, 59, 13, 52, 48]",7.6,19,0
C00823,"[42, 27, 53, 2, 34, 31, 23, 7, 38, 33, 12, 45, 12, 19, 9, 10, 17, 50, 40, 39, 41, 10, 12, 15, 31, 15, 28, 4, 36, 55]",19.01,25,0
C00824,"[1, 58, 44, 57, 34, 47, 17, 39, 38, 44, 51, 33, 21, 26, 46, 36, 5, 33, 1, 53, 6, 37, 2, 57, 53, 59, 59, 5, 26, 41]",37.09,31,0
C00825,"[51, 53, 47, 13, 12, 5, 2, 59, 4, 59, 27, 50, 53, 10, 13, 44, 2, 26, 15, 46, 57, 10, 22, 40, 25, 15, 13, 8, 21, 21]",45.85,25,1
C00826,"[22, 46, 33, 45, 27, 40, 50, 22, 30, 9, 45, 35, 18, 42, 5, 27, 57, 6, 32, 8, 56, 39, 21, 18, 14, 15, 42, 26, 53, 44]",23.16,27,0
C00827,"[32, 39, 28, 39, 43, 32, 13, 15, 18, 39, 6, 55, 11, 32, 40, 20, 33, 40, 8, 51, 35, 5, 35, 47, 14, 21, 47, 24, 17, 18]",32.32,32,0
C00828,"[34, 12, 16, 4, 25, 34, 28, 46, 11, 13, 31, 25, 39, 10, 24, 1, 53, 25, 28, 36, 18, 6, 2, 3, 46, 8, 31, 48, 19, 50]",5.6,11,0
C00829,"[6, 14, 3, 48, 1, 44, 30, 46, 19, 54, 19, 9, 7, 46, 37, 50, 41, 53, 7, 9, 4, 25, 49, 12, 6, 18, 40, 21, 15, 3]",45.27,5,0
C00830,"[2, 56, 55, 41, 40, 59, 4, 32, 2, 46, 29, 2, 34, 27, 54, 39, 44, 38, 18, 36, 19, 27, 45, 20, 21, 23, 30, 25, 31, 27]",28.65,33,1
C00831,"[34, 8, 19, 41, 26, 28, 4, 31, 16, 51, 10, 38, 48, 10, 45, 9, 39, 36, 51, 58, 36, 19, 19, 12, 13, 25, 36, 25, 28, 42]",39.13,19,0
C00832,"[53, 39, 30, 5, 17, 18, 43, 47, 21, 22, 39, 50, 58, 57, 6, 50, 16, 2, 51, 1, 57, 30, 58, 43, 52, 37, 48, 23, 1, 19]",39.82,16,0
C00833,"[46, 3, 2, 56, 37, 17, 28, 18, 33, 15, 22, 41, 27, 55, 37, 32, 45, 19, 28, 28, 56, 10, 20, 25, 21, 14, 22, 53, 26, 44]",13.2,35,0
C00834,"[11, 55, 7, 17, 18, 7, 56, 20, 38, 11, 44, 58, 16, 51, 55, 27, 51, 11, 16, 23, 59, 12, 59, 40, 3, 2, 38, 48, 52, 24]",26.69,11,0
C00835,"[29, 47, 46, 34, 20, 18, 14, 18, 2, 1, 20, 34, 41, 41, 48, 11, 27, 23, 38, 44, 3, 12, 30, 31, 23, 1, 41, 20, 54, 6]",48.04,11,0
C00836,"[11, 35, 4, 29, 59, 10, 51, 29, 38, 1, 40, 8, 57, 38, 17, 19, 33, 15, 45, 31, 21, 3, 2, 35, 41, 59, 16, 56, 45, 51]",4.94,10,1
C00837,"[59, 50, 21, 12, 28, 12, 33, 20, 40, 49, 21, 52, 54, 39, 41, 49, 59, 42, 36, 22, 26, 7, 7, 8, 26, 24, 24, 40, 48, 12]",34.31,34,0
C00838,"[47, 8, 54, 9, 3, 54, 21, 31, 48, 47, 24, 4, 20, 16, 10, 43, 26, 29, 5, 11, 29, 45, 15, 6, 48, 15, 43, 20, 34, 2]",48.13,5,0
C00839,"[44, 16, 19, 34, 49, 14, 24, 28, 48, 32, 37, 10, 49, 45, 48, 9, 24, 36, 56, 29, 29, 58, 48, 23, 27, 31, 43, 7, 49, 54]",15.38,23,0
C00840,"[45, 4, 14, 42, 42, 10, 59, 44, 34, 26, 23, 9, 37, 8, 53, 14, 7, 7, 9, 3, 14, 17, 50, 44, 22, 46, 26, 58, 28, 45]",43.14,25,0
C00841,"[14, 9, 51, 26, 2, 11, 17, 34, 19, 39, 18, 13, 5, 50, 23, 58, 56, 24, 29, 48, 47, 8, 26, 15, 57, 1, 28, 49, 47, 46]",46.72,29,0
C00842,"[14, 42, 34, 59, 31, 6, 49, 5, 31, 37, 15, 15, 52, 43, 5, 28, 33, 11, 43, 6, 23, 40, 2, 15, 23, 22, 9, 47, 40, 30]",37.48,13,1
C00843,"[16, 59, 46, 47, 52, 30, 45, 9, 1, 59, 38, 8, 59, 59, 52, 18, 27, 18, 32, 58, 49, 32, 53, 48, 45, 54, 36, 36, 21, 46]",11.95,32,0
C00844,"[32, 31, 37, 16, 46, 46, 14, 57, 24, 25, 46, 51, 35, 17, 46, 42, 45, 54, 4, 11, 47, 15, 30, 24, 2, 43, 34, 23, 31, 37]",17.03,34,0
C00845,"[13, 33, 7, 32, 7, 42, 38, 52, 44, 13, 24, 28, 32, 43, 18, 34, 48, 34, 51, 38, 1, 43, 50, 42, 31, 50, 1, 51, 16, 58]",2.27,12,0
C00846,"[39, 15, 33, 23, 53, 41, 34, 17, 25, 56, 42, 6, 31, 5, 40, 40, 30, 5, 12, 7, 45, 13, 49, 4, 50, 42, 3, 12, 1, 27]",41.66,24,0
C00847,"[43, 50, 13, 17, 8, 32, 20, 51, 17, 34, 35, 35, 38, 42, 24, 54, 18, 50, 46, 48, 39, 33, 49, 23, 25, 37, 27, 1, 21, 59]",42.56,21,0
C00848,"[49, 10, 31, 44, 25, 20, 57, 2, 55, 48, 15, 28, 13, 50, 52, 54, 14, 50, 2, 34, 35, 37, 25, 48, 54, 15, 12, 9, 58, 31]",31.82,29,0
C00849,"[14, 29, 53, 48, 43, 38, 42, 8, 48, 3, 2, 16, 19, 30, 41, 16, 31, 54, 58, 28, 4, 10, 51, 45, 18, 47, 32, 30, 36, 9]",17.95,23,0
C00850,"[36, 29, 16, 28, 21, 47, 56, 2, 59, 46, 35, 54, 28, 55, 36, 31, 33, 23, 41, 17, 46, 49, 1, 42, 23, 48, 27, 25, 32, 19]",4.3,33,0
C00851,"[24, 57, 3, 12, 35, 15, 17, 50, 32, 7, 19, 7, 5, 58, 40, 21, 48, 48, 51, 57, 47, 7, 37, 23, 11, 10, 57, 21, 55, 59]",37.78,8,0
C00852,"[41, 33, 20, 33, 40, 35, 34, 36, 27, 19, 43, 5, 29, 56, 10, 56, 59, 55, 40, 13, 29, 5, 58, 58, 59, 12, 59, 13, 22, 40]",36.46,13,0
C00853,"[15, 13, 1, 54, 38, 43, 45, 53, 52, 1, 11, 58, 43, 40, 22, 35, 51, 44, 6, 28, 31, 55, 8, 5, 42, 54, 48, 44, 17, 38]",45.67,5,0
C00854,"[9, 10, 20, 14, 14, 26, 29, 49, 27, 25, 16, 36, 34, 16, 33, 3, 23, 11, 48, 58, 18, 47, 41, 44, 29, 59, 50, 5, 24, 29]",36.66,10,0
C00855,"[29, 26, 40, 3, 2, 25, 19, 40, 2, 19, 1, 27, 54, 45, 55, 52, 49, 35, 41, 5, 38, 4, 17, 53, 21, 53, 48, 31, 48, 22]",41.52,14,0
C00856,"[11, 34, 49, 15, 50, 10, 38, 32, 53, 48, 31, 37, 44, 28, 31, 6, 14, 58, 23, 16, 25, 39, 2, 38, 41, 39, 34, 51, 40, 43]",37.42,24,0
C00857,"[25, 36, 16, 57, 18, 13, 59, 37, 27, 34, 11, 1, 13, 30, 5, 18, 14, 13, 32, 7, 8, 50, 7, 52, 49, 16, 43, 31, 51, 27]",31.72,11,0
C00858,"[33, 53, 29, 8, 33, 41, 19, 21, 41, 21, 25, 42, 56, 23, 11, 33, 20, 25, 26, 40, 52, 12, 32, 33, 10, 4, 15, 51, 6, 27]",21.63,3,0
C00859,"[5, 5, 18, 28, 35, 59, 22, 34, 4, 18, 41, 51, 26, 42, 22, 47, 33, 43, 14, 31, 10, 51, 24, 21, 48, 8, 32, 31, 34, 23]",45.15,29,0
C00860,"[25, 7, 19, 7, 47, 8, 14, 1, 13, 3, 53, 28, 38, 51, 15, 36, 53, 3, 4, 5, 50, 26, 25, 10, 8, 12, 54, 58, 59, 3]",32.72,30,0
C00861,"[27, 50, 23, 40, 58, 33, 14, 54, 23, 31, 13, 57, 12, 35, 18, 21, 45, 47, 42, 1, 38, 41, 42, 47, 9, 23, 14, 11, 7, 31]",20.22,7,0
C00862,"[24, 26, 30, 34, 46, 38, 5, 5, 19, 51, 38, 28, 26, 42, 23, 46, 49, 30, 3, 28, 33, 42, 3, 5, 57, 19, 42, 58, 57, 48]",4.63,17,0
C00863,"[1, 38, 9, 5, 59, 46, 42, 34, 37, 33, 25, 42, 29, 58, 25, 54, 59, 9, 3, 15, 4, 45, 38, 20, 49, 23, 37, 47, 8, 57]",14.89,20,0
C00864,"[37, 56, 45, 33, 33, 7, 22, 5, 46, 15, 21, 25, 17, 56, 50, 7, 54, 58, 50, 19, 52, 7, 40, 45, 59, 50, 24, 11, 41, 55]",27.41,11,0
C00865,"[1, 54, 32, 40, 53, 44, 2, 15, 21, 24, 50, 17, 47, 52, 52, 9, 35, 20, 19, 18, 20, 30, 40, 1, 24, 24, 47, 19, 30, 26]",14.14,25,0
C00866,"[42, 44, 38, 29, 13, 4, 45, 17, 33, 5, 28, 24, 17, 50, 39, 48, 40, 44, 46, 51, 11, 12, 13, 8, 1, 9, 28, 2, 14, 13]",11.45,24,0
C00867,"[48, 2, 4, 12, 48, 10, 3, 4, 6, 23, 5, 50, 3, 10, 43, 19, 14, 21, 43, 28, 21, 36, 24, 54, 38, 17, 22, 19, 45, 54]",26.61,2,0
C00868,"[10, 11, 38, 2, 33, 43, 31, 48, 35, 37, 47, 47, 36, 23, 36, 40, 39, 26, 25, 17, 15, 37, 45, 4, 22, 17, 22, 17, 14, 14]",8.91,27,0
C00869,"[17, 8, 34, 26, 45, 30, 22, 16, 30, 16, 38, 54, 24, 36, 35, 6, 4, 18, 6, 26, 37, 27, 41, 11, 38, 16, 19, 43, 53, 15]",40.12,19,0
C00870,"[26, 56, 41, 56, 31, 19, 57, 51, 24, 58, 9, 23, 4, 10, 9, 19, 15, 51, 34, 42, 19, 49, 52, 56, 21, 34, 51, 17, 18, 17]",24.48,29,0
C00871,"[2, 51, 1, 43, 57, 10, 37, 48, 56, 5, 56, 55, 12, 36, 31, 55, 38, 51, 9, 44, 26, 15, 16, 13, 25, 30, 53, 56, 7, 57]",28.91,11,1
C00872,"[55, 52, 4, 43, 40, 38, 57, 30, 10, 30, 39, 7, 36, 35, 24, 39, 36, 45, 20, 49, 32, 59, 39, 49, 26, 26, 36, 43, 35, 43]",7.8,19,0
C00873,"[35, 12, 33, 36, 14, 33, 46, 45, 45, 24, 15, 31, 17, 12, 22, 23, 26, 14, 12, 50, 4, 59, 46, 51, 13, 57, 55, 18, 43, 28]",16.57,28,1
C00874,"[38, 41, 44, 19, 46, 47, 43, 38, 46, 3, 19, 20, 25, 11, 56, 17, 59, 49, 55, 35, 14, 59, 39, 57, 19, 3, 34, 58, 49, 41]",20.8,21,0
C00875,"[22, 38, 56, 27, 21, 41, 31, 27, 37, 2, 54, 47, 9, 19, 42, 36, 10, 59, 40, 54, 45, 39, 7, 4, 15, 12, 48, 6, 9, 35]",40.51,26,0
C00876,"[8, 7, 4, 58, 13, 19, 7, 10, 25, 44, 58, 35, 58, 25, 29, 56, 12, 51, 47, 40, 12, 52, 6, 10, 2, 56, 45, 25, 7, 40]",38.62,22,0
C00877,"[23, 48, 11, 58, 36, 49, 48, 51, 23, 59, 43, 7, 27, 13, 51, 17, 32, 26, 57, 22, 13, 12, 7, 1, 33, 52, 55, 14, 59, 47]",11.54,6,0
C00878,"[43, 56, 58, 41, 17, 4, 52, 51, 39, 1, 41, 45, 24, 34, 34, 24, 59, 15, 17, 13, 7, 9, 44, 35, 23, 54, 47, 39, 23, 26]",31.0,11,0
C00879,"[1, 14, 32, 51, 48, 10, 1, 5, 3, 49, 50, 58, 53, 27, 51, 54, 57, 22, 18, 16, 2, 47, 13, 45, 16, 8, 43, 8, 54, 10]",12.55,14,0
C00880,"[55, 33, 31, 12, 9, 37, 9, 48, 18, 30, 32, 40, 23, 11, 20, 19, 36, 52, 26, 10, 24, 13, 52, 46, 53, 34, 29, 36, 7, 51]",49.42,2,1
C00881,"[30, 17, 48, 13, 56, 24, 54, 55, 31, 58, 27, 50, 21, 44, 55, 57, 1, 15, 3, 6, 14, 55, 38, 33, 52, 38, 8, 26, 15, 14]",47.63,20,0
C00882,"[48, 20, 55, 48, 59, 19, 56, 33, 36, 24, 10, 52, 50, 34, 36, 47, 36, 16, 15, 18, 7, 47, 22, 32, 43, 19, 40, 56, 1, 35]",28.38,22,1
C00883,"[5, 50, 12, 12, 21, 59, 58, 19, 9, 43, 49, 48, 36, 42, 54, 47, 57, 51, 32, 35, 31, 53, 55, 32, 37, 32, 43, 56, 37, 39]",35.1,4,0
C00884,"[38, 30, 58, 32, 45, 2, 51, 11, 59, 20, 37, 9, 38, 49, 19, 55, 40, 7, 5, 47, 42, 24, 48, 41, 7, 11, 9, 49, 30, 41]",40.17,29,0
C00885,"[3, 22, 40, 51, 20, 32, 48, 7, 7, 20, 25, 45, 35, 44, 24, 40, 13, 52, 48, 39, 4, 12, 17, 1, 17, 2, 6, 44, 58, 11]",36.19,24,0
C00886,"[53, 43, 18, 40, 25, 39, 28, 46, 16, 12, 41, 52, 29, 23, 21, 16, 53, 51, 48, 41, 45, 26, 37, 22, 51, 10, 7, 9, 25, 46]",35.14,1,0
C00887,"[15, 13, 42, 46, 26, 21, 23, 44, 28, 51, 38, 12, 24, 13, 40, 48, 2, 54, 39, 12, 39, 51, 14, 30, 41, 50, 43, 48, 19, 31]",47.95,24,0
C00888,"[43, 50, 43, 25, 4, 50, 51, 13, 36, 42, 54, 37, 3, 16, 26, 40, 56, 39, 19, 46, 15, 32, 49, 21, 1, 6, 27, 23, 47, 31]",30.02,30,1
C00889,"[12, 21, 52, 2, 5, 9, 20, 46, 18, 22, 8, 34, 9, 7, 30, 18, 27, 16, 21, 5, 55, 29, 47, 37, 43, 22, 14, 57, 19, 35]",32.0,12,0
C00890,"[24, 42, 6, 58, 3, 34, 45, 50, 2, 15, 37, 15, 32, 21, 17, 34, 32, 50, 47, 52, 23, 35, 37, 43, 41, 37, 57, 33, 25, 46]",42.54,19,0
C00891,"[37, 40, 21, 46, 48, 38, 40, 34, 19, 27, 9, 5, 5, 25, 26, 19, 30, 36, 48, 48, 16, 7, 18, 56, 21, 31, 1, 3, 31, 25]",33.66,4,0
C00892,"[53, 8, 1, 7, 7, 8, 19, 17, 11, 47, 41, 49, 11, 38, 41, 50, 52, 2, 4, 50, 28, 33, 11, 3, 40, 5, 52, 21, 22, 54]",36.78,15,0
C00893,"[37, 11, 44, 22, 41, 53, 13, 54, 52, 3, 13, 28, 54, 11, 11, 21, 52, 21, 7, 17, 48, 14, 33, 11, 13, 1, 34, 9, 13, 37]",12.09,20,0
C00894,"[30, 41, 45, 37, 47, 7, 14, 48, 6, 34, 16, 51, 37, 36, 46, 59, 6, 8, 24, 3, 4, 32, 1, 34, 45, 9, 12, 10, 10, 50]",18.88,20,0
C00895,"[44, 54, 48, 23, 6, 24, 57, 24, 21, 56, 42, 31, 47, 58, 41, 30, 56, 34, 18, 12, 35, 7, 41, 40, 25, 6, 1, 46, 16, 48]",7.79,21,0
C00896,"[4, 29, 38, 47, 28, 22, 8, 32, 33, 13, 27, 18, 18, 13, 22, 14, 11, 39, 50, 53, 22, 36, 17, 51, 32, 14, 42, 57, 29, 6]",25.54,10,0
C00897,"[50, 57, 4, 11, 45, 40, 10, 55, 28, 11, 35, 15, 8, 20, 50, 59, 21, 1, 29, 24, 30, 40, 35, 33, 20, 57, 16, 9, 31, 17]",23.06,30,0
C00898,"[59, 31, 48, 23, 6, 30, 55, 7, 56, 48, 40, 42, 46, 11, 34, 12, 52, 52, 45, 47, 27, 58, 12, 13, 8, 16, 29, 35, 29, 31]",49.86,24,0
C00899,"[13, 12, 51, 2, 33, 8, 41, 57, 59, 40, 53, 49, 41, 32, 38, 28, 15, 23, 24, 13, 21, 54, 12, 13, 39, 23, 50, 46, 43, 28]",30.75,3,0
C00900,"[14, 17, 24, 53, 58, 34, 51, 48, 22, 10, 54, 8, 21, 37, 7, 26, 13, 16, 30, 31, 5, 32, 16, 47, 9, 22, 55, 44, 40, 45]",39.43,29,0
C00901,"[37, 14, 16, 43, 20, 44, 15, 56, 44, 26, 9, 1, 35, 44, 20, 45, 55, 6, 42, 10, 48, 59, 33, 16, 36, 6, 19, 31, 2, 18]",17.03,8,0
C00902,"[42, 28, 4, 1, 47, 42, 50, 16, 45, 58, 47, 2, 52, 36, 1, 39, 23, 26, 11, 58, 42, 1, 11, 24, 10, 14, 14, 7, 23, 43]",41.66,29,1
C00903,"[22, 36, 27, 56, 2, 39, 51, 46, 19, 7, 12, 3, 47, 5, 8, 14, 36, 7, 7, 50, 46, 32, 8, 58, 12, 10, 14, 9, 38, 30]",30.95,10,1
C00904,"[5, 1, 1, 57, 20, 49, 11, 26, 44, 3, 6, 43, 45, 11, 8, 29, 10, 34, 24, 46, 48, 17, 32, 11, 34, 24, 55, 5, 29, 48]",35.0,5,0
C00905,"[48, 58, 34, 16, 25, 37, 8, 29, 52, 46, 25, 42, 23, 34, 3, 30, 50, 53, 34, 32, 53, 29, 9, 2, 57, 39, 7, 46, 5, 8]",15.07,11,1
C00906,"[32, 55, 54, 18, 38, 46, 18, 49, 41, 45, 16, 21, 10, 42, 4, 44, 59, 8, 47, 53, 55, 19, 47, 40, 40, 51, 9, 30, 56, 17]",27.66,4,0
C00907,"[40, 44, 59, 15, 4, 6, 16, 26, 57, 37, 23, 13, 47, 17, 57, 54, 27, 52, 22, 37, 19, 39, 35, 13, 14, 48, 31, 45, 2, 46]",31.88,35,0
C00908,"[52, 39, 37, 14, 9, 10, 7, 28, 46, 25, 46, 57, 28, 2, 17, 59, 52, 4, 13, 18, 3, 51, 37, 33, 41, 24, 8, 35, 2, 33]",29.66,12,0
C00909,"[12, 22, 13, 10, 17, 43, 5, 57, 59, 9, 13, 52, 23, 30, 43, 55, 4, 21, 43, 9, 7, 16, 23, 58, 23, 31, 57, 5, 6, 51]",45.8,21,1
C00910,"[1, 59, 48, 28, 18, 24, 13, 33, 10, 7, 37, 32, 45, 22, 16, 24, 52, 54, 14, 11, 19, 23, 34, 40, 13, 39, 44, 28, 40, 16]",44.96,16,0
C00911,"[50, 51, 28, 4, 28, 57, 12, 16, 53, 54, 49, 36, 20, 26, 56, 56, 26, 22, 56, 9, 5, 17, 49, 34, 2, 53, 55, 7, 36, 13]",48.56,14,0
C00912,"[20, 30, 30, 11, 31, 58, 3, 59, 2, 48, 3, 56, 15, 17, 48, 52, 7, 48, 5, 34, 33, 54, 45, 16, 37, 3, 59, 59, 47, 48]",33.54,21,1
C00913,"[43, 57, 51, 50, 21, 41, 8, 22, 51, 54, 5, 17, 37, 14, 39, 41, 28, 31, 17, 35, 40, 22, 45, 48, 53, 29, 10, 18, 35, 44]",48.61,27,0
C00914,"[16, 50, 49, 7, 30, 19, 55, 23, 8, 17, 21, 26, 57, 28, 59, 39, 33, 40, 19, 29, 20, 20, 10, 12, 56, 33, 56, 25, 25, 53]",41.71,1,0
C00915,"[4, 4, 9, 15, 56, 26, 15, 26, 28, 7, 32, 12, 35, 52, 32, 9, 14, 13, 56, 44, 33, 32, 19, 30, 16, 12, 10, 2, 18, 13]",13.91,1,0
C00916,"[29, 24, 38, 12, 29, 22, 36, 1, 43, 55, 40, 34, 34, 48, 33, 4, 38, 30, 53, 52, 46, 20, 26, 15, 7, 7, 50, 29, 23, 34]",21.66,22,0
C00917,"[20, 15, 33, 53, 17, 20, 57, 13, 44, 24, 54, 47, 56, 37, 7, 8, 23, 14, 4, 21, 46, 10, 22, 30, 30, 16, 11, 22, 29, 25]",12.3,15,0
C00918,"[58, 14, 14, 2, 54, 13, 3, 30, 18, 54, 36, 21, 53, 19, 16, 28, 4, 51, 55, 15, 1, 48, 47, 16, 54, 20, 33, 17, 5, 5]",0.71,20,0
C00919,"[58, 39, 13, 44, 36, 30, 57, 4, 23, 21, 21, 6, 24, 47, 53, 31, 19, 38, 12, 14, 50, 12, 56, 56, 15, 19, 28, 40, 41, 5]",9.81,3,0
C00920,"[5, 6, 23, 3, 37, 33, 43, 58, 21, 20, 1, 39, 47, 17, 29, 8, 26, 28, 34, 26, 13, 44, 37, 13, 38, 25, 47, 23, 22, 21]",0.7,14,0
C00921,"[54, 30, 11, 4, 33, 47, 12, 9, 32, 11, 37, 24, 7, 8, 33, 25, 1, 3, 40, 28, 43, 33, 46, 1, 38, 53, 27, 38, 35, 10]",36.13,9,0
C00922,"[12, 10, 54, 34, 24, 28, 22, 45, 16, 13, 36, 36, 43, 23, 14, 32, 3, 27, 19, 22, 57, 1, 5, 49, 33, 51, 19, 36, 51, 6]",21.56,19,0
C00923,"[15, 36, 56, 33, 24, 27, 49, 11, 49, 23, 33, 41, 46, 47, 56, 29, 31, 1, 34, 18, 18, 6, 52, 40, 1, 47, 42, 30, 4, 32]",15.97,34,0
C00924,"[10, 43, 5, 9, 5, 11, 35, 27, 4, 10, 39, 33, 59, 38, 8, 49, 24, 39, 33, 41, 43, 19, 2, 55, 11, 35, 17, 42, 3, 22]",38.21,4,0
C00925,"[35, 21, 25, 39, 2, 1, 7, 20, 43, 55, 6, 55, 36, 51, 21, 51, 46, 35, 36, 8, 50, 4, 43, 16, 3, 7, 2, 1, 58, 1]",41.71,33,0
C00926,"[38, 51, 7, 24, 5, 21, 28, 18, 24, 58, 32, 45, 33, 10, 9, 49, 33, 33, 7, 4, 28, 23, 53, 32, 44, 16, 46, 55, 10, 14]",48.78,2,1
C00927,"[39, 36, 34, 24, 18, 16, 41, 37, 41, 25, 8, 24, 20, 48, 30, 20, 18, 4, 48, 36, 6, 3, 18, 47, 40, 18, 56, 23, 35, 6]",32.28,27,0
C00928,"[54, 26, 21, 24, 15, 27, 32, 12, 5, 7, 22, 27, 15, 39, 45, 57, 35, 26, 23, 13, 26, 3, 29, 2, 28, 23, 36, 49, 6, 11]",23.35,17,0
C00929,"[38, 54, 34, 17, 3, 44, 46, 34, 22, 29, 54, 29, 5, 10, 10, 53, 9, 21, 13, 10, 38, 11, 4, 58, 46, 31, 49, 52, 34, 42]",15.61,31,1
C00930,"[35, 39, 39, 33, 8, 32, 55, 33, 8, 46, 14, 34, 8, 51, 42, 7, 13, 54, 21, 47, 32, 11, 58, 14, 11, 2, 34, 44, 47, 17]",11.5,6,0
C00931,"[14, 25, 48, 27, 8, 56, 17, 5, 12, 38, 18, 26, 31, 37, 6, 41, 15, 42, 49, 26, 51, 12, 41, 47, 14, 1, 17, 33, 55, 29]",11.04,31,0
C00932,"[53, 54, 45, 31, 8, 30, 13, 16, 2, 45, 18, 35, 45, 19, 13, 51, 4, 19, 50, 25, 38, 51, 57, 31, 36, 4, 56, 39, 7, 58]",20.75,3,0
C00933,"[55, 58, 16, 59, 48, 5, 47, 23, 36, 32, 24, 25, 45, 28, 19, 7, 44, 58, 41, 17, 2, 16, 39, 18, 39, 1, 3, 21, 30, 11]",49.59,3,0
C00934,"[22, 47, 57, 25, 3, 30, 24, 45, 36, 23, 54, 8, 54, 4, 50, 39, 43, 31, 29, 59, 36, 13, 41, 9, 55, 21, 51, 3, 25, 25]",0.54,33,1
C00935,"[12, 29, 11, 52, 11, 49, 26, 53, 14, 16, 56, 10, 31, 31, 36, 10, 26, 20, 44, 9, 15, 9, 7, 26, 24, 12, 20, 56, 14, 22]",10.26,13,0
C00936,"[16, 29, 32, 19, 55, 35, 43, 32, 55, 53, 20, 51, 40, 20, 8, 58, 35, 42, 13, 41, 6, 47, 16, 5, 53, 45, 51, 34, 6, 59]",9.83,21,0
C00937,"[33, 15, 15, 14, 39, 5, 52, 57, 26, 48, 17, 43, 47, 52, 16, 35, 38, 53, 23, 13, 33, 29, 53, 46, 34, 34, 27, 15, 59, 50]",36.0,16,1
